Wk_Year,Channel,Channel2,LF_Mall,Normal.Rollover.Class,Rep.brands,Brand_name,Sales.w.Price,Sales.Actual,Qty
201921,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,3056.4545454545464,2501.6,320.0
201921,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,36551.63636363637,21770.695454545457,3579.0
201921,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,4138.272727272728,3487.703636363637,817.0
201922,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,28785.818181818184,14489.88090909091,2834.0
201922,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,16314.090909090914,11035.535454545457,2324.0
201922,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,6436.18181818182,3347.862727272728,621.0
201922,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,4480.909090909091,3082.7936363636372,538.0
201922,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,103.818181818182,61.01090909090926,9.0
201922,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,5054.272727272728,4349.270772727272,732.0
201922,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,229.09090909090915,150.6363636363637,28.0
201922,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,2661.8181818181824,2312.168181818182,270.0
201922,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,30435.818181818187,17619.25545454546,2866.0
201922,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,3364.909090909091,2845.1418181818176,721.0
201923,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,20321.545454545463,10083.247272727273,1949.0
201923,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,22834.363636363636,14891.584545454547,2998.0
201923,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,4258.454545454546,2246.3509090909097,417.0
201923,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,3667.6363636363635,2477.246363636364,521.0
201923,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,128.9090909090912,87.90727272727287,12.0
201923,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,4880.454545454548,3474.3854454545494,363.0
201923,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,358.4545454545451,243.76363636363644,33.0
201923,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,3642.909090909091,2840.8754545454544,386.0
201923,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,19236.27272727273,11160.686818181819,1792.0
201923,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,4505.727272727275,3433.767272727272,675.0
201924,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,19344.181818181823,9076.777545454548,1771.0
201924,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,20787.36363636364,13565.336363636363,2661.0
201924,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,4467.636363636365,2247.6458181818184,432.0
201924,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,4330.727272727274,2878.1644545454546,551.0
